,id,abstract,keywords
22,"
pmel_co2_moorings_07a4_cb4a_4104
","
Observations from NOAA's Moored Surface Ocean CO2 Flux and Ocean Acidification Observing Network. Supported by the NOAA Ocean Observing and Monitoring Division, the NOAA Ocean Acidification Program, and over twenty other partners and programs.
","['\nacidification\n', '\nair\n', '\ncarbon\n', '\ncarbon dioxide\n', '\nco2\n', '\ndata\n', '\ndatetime\n', '\ndensity\n', '\ndioxide\n', '\nearth\n', '\nenvironmental\n', '\njkeo\n', '\nlaboratory\n', '\nlocal\n', '\nmarine\n', '\nmooring\n', '\nnoaa\n', '\nnoaa/pmel\n', '\nocean\n', '\noceans\n', '\npacific\n', '\npartial\n', '\npco2\n', '\npmel\n', '\npractical\n', '\npressure\n', '\nprogram\n', '\nsalinity\n', '\nsalinity/density\n', '\nscience\n', '\nsea\n', '\nsea-surface\n', '\nseawater\n', '\nseries\n', '\nsource\n', '\nsss\n', '\nsst\n', '\nstation\n', '\nsurface\n', '\ntemperature\n', '\ntime series\n', '\nwater\n', '\nxco2\n', '\nEarth Science > Oceans > Salinity/Density > Salinity\n', '\nEarth Science > Oceans > Ocean Temperature > Sea Surface Temperature\n', '\nNOAA/PMEL Carbon Program\n', '\nlongitude\n', '\nlatitude\n', '\ntime\n', '\nsea_surface_temperature\n', '\nsea-surface_salinity\n']"
23,"
pmel_co2_moorings_60b7_1f80_6c0d
","
Observations from NOAA's Moored Surface Ocean CO2 Flux and Ocean Acidification Observing Network. Supported by the NOAA Ocean Observing and Monitoring Division, the NOAA Ocean Acidification Program, and over twenty other partners and programs.
","['\nacidification\n', '\nair\n', '\ncarbon\n', '\ncarbon dioxide\n', '\nco2\n', '\ndata\n', '\ndatetime\n', '\ndensity\n', '\ndioxide\n', '\nearth\n', '\nenvironmental\n', '\nkaneohe\n', '\nlaboratory\n', '\nlocal\n', '\nmarine\n', '\nmooring\n', '\nnoaa\n', '\nnoaa/pmel\n', '\nocean\n', '\noceans\n', '\npacific\n', '\npartial\n', '\npco2\n', '\npmel\n', '\npractical\n', '\npressure\n', '\nprogram\n', '\nsalinity\n', '\nsalinity/density\n', '\nscience\n', '\nsea\n', '\nsea-surface\n', '\nseawater\n', '\nseries\n', '\nsource\n', '\nsss\n', '\nsst\n', '\nstation\n', '\nsurface\n', '\ntemperature\n', '\ntime series\n', '\nwater\n', '\nxco2\n', '\nEarth Science > Oceans > Salinity/Density > Salinity\n', '\nEarth Science > Oceans > Ocean Temperature > Sea Surface Temperature\n', '\nNOAA/PMEL Carbon Program\n', '\nlongitude\n', '\nlatitude\n', '\ntime\n', '\nsea_surface_temperature\n', '\nsea-surface_salinity\n']"
24,"
pmel_co2_moorings_9c2b_2ead_b8f6
","
Observations from NOAA's Moored Surface Ocean CO2 Flux and Ocean Acidification Observing Network. Supported by the NOAA Ocean Observing and Monitoring Division, the NOAA Ocean Acidification Program, and over twenty other partners and programs.
","['\nacidification\n', '\nair\n', '\ncarbon\n', '\ncarbon dioxide\n', '\nco2\n', '\ndata\n', '\ndatetime\n', '\ndensity\n', '\ndioxide\n', '\nearth\n', '\nenvironmental\n', '\nkeo\n', '\nlaboratory\n', '\nlocal\n', '\nmarine\n', '\nmooring\n', '\nnoaa\n', '\nnoaa/pmel\n', '\nocean\n', '\noceans\n', '\npacific\n', '\npartial\n', '\npco2\n', '\npmel\n', '\npractical\n', '\npressure\n', '\nprogram\n', '\nsalinity\n', '\nsalinity/density\n', '\nscience\n', '\nsea\n', '\nsea-surface\n', '\nseawater\n', '\nseries\n', '\nsource\n', '\nsss\n', '\nsst\n', '\nstation\n', '\nsurface\n', '\ntemperature\n', '\ntime series\n', '\nwater\n', '\nxco2\n', '\nEarth Science > Oceans > Salinity/Density > Salinity\n', '\nEarth Science > Oceans > Ocean Temperature > Sea Surface Temperature\n', '\nNOAA/PMEL Carbon Program\n', '\nlongitude\n', '\nlatitude\n', '\ntime\n', '\nsea_surface_temperature\n', '\nsea-surface_salinity\n']"
25,"
pmel_co2_moorings_d991_43b9_80ce
","
Observations from NOAA's Moored Surface Ocean CO2 Flux and Ocean Acidification Observing Network. Supported by the NOAA Ocean Observing and Monitoring Division, the NOAA Ocean Acidification Program, and over twenty other partners and programs.
","['\nacidification\n', '\nair\n', '\ncarbon\n', '\ncarbon dioxide\n', '\nco2\n', '\ndata\n', '\ndatetime\n', '\ndensity\n', '\ndioxide\n', '\nearth\n', '\nenvironmental\n', '\nkilo\n', '\nlaboratory\n', '\nlocal\n', '\nmarine\n', '\nmooring\n', '\nnalu\n', '\nnoaa\n', '\nnoaa/pmel\n', '\nocean\n', '\noceans\n', '\npacific\n', '\npartial\n', '\npco2\n', '\npmel\n', '\npractical\n', '\npressure\n', '\nprogram\n', '\nsalinity\n', '\nsalinity/density\n', '\nscience\n', '\nsea\n', '\nsea-surface\n', '\nseawater\n', '\nseries\n', '\nsource\n', '\nsss\n', '\nsst\n', '\nstation\n', '\nsurface\n', '\ntemperature\n', '\ntime series\n', '\nwater\n', '\nxco2\n', '\nEarth Science > Oceans > Salinity/Density > Salinity\n', '\nEarth Science > Oceans > Ocean Temperature > Sea Surface Temperature\n', '\nNOAA/PMEL Carbon Program\n', '\nlongitude\n', '\nlatitude\n', '\ntime\n', '\nsea_surface_temperature\n', '\nsea-surface_salinity\n']"
26,"
pmel_co2_moorings_6721_57fc_d1b1
","
Observations from NOAA's Moored Surface Ocean CO2 Flux and Ocean Acidification Observing Network. Supported by the NOAA Ocean Observing and Monitoring Division, the NOAA Ocean Acidification Program, and over twenty other partners and programs.
","['\nacidification\n', '\nair\n', '\ncarbon\n', '\ncarbon dioxide\n', '\nco2\n', '\ndata\n', '\ndatetime\n', '\ndensity\n', '\ndioxide\n', '\nearth\n', '\nenvironmental\n', '\nkodiak\n', '\nlaboratory\n', '\nlocal\n', '\nmarine\n', '\nmooring\n', '\nnoaa\n', '\nnoaa/pmel\n', '\nocean\n', '\noceans\n', '\npacific\n', '\npartial\n', '\npco2\n', '\npmel\n', '\npractical\n', '\npressure\n', '\nprogram\n', '\nsalinity\n', '\nsalinity/density\n', '\nscience\n', '\nsea\n', '\nsea-surface\n', '\nseawater\n', '\nseries\n', '\nsource\n', '\nsss\n', '\nsst\n', '\nstation\n', '\nsurface\n', '\ntemperature\n', '\ntime series\n', '\nwater\n', '\nxco2\n', '\nEarth Science > Oceans > Salinity/Density > Salinity\n', '\nEarth Science > Oceans > Ocean Temperature > Sea Surface Temperature\n', '\nNOAA/PMEL Carbon Program\n', '\nlongitude\n', '\nlatitude\n', '\ntime\n', '\nsea_surface_temperature\n', '\nsea-surface_salinity\n']"
27,"
pmel_co2_moorings_a14f_6ea8_8f9b
","
Observations from NOAA's Moored Surface Ocean CO2 Flux and Ocean Acidification Observing Network. Supported by the NOAA Ocean Observing and Monitoring Division, the NOAA Ocean Acidification Program, and over twenty other partners and programs.
","['\nacidification\n', '\nair\n', '\ncarbon\n', '\ncarbon dioxide\n', '\nco2\n', '\ndata\n', '\ndatetime\n', '\ndensity\n', '\ndioxide\n', '\nearth\n', '\nenvironmental\n', '\nlaboratory\n', '\nlocal\n', '\nmarine\n', '\nmooring\n', '\nnoaa\n', '\nnoaa/pmel\n', '\nocean\n', '\noceans\n', '\npacific\n', '\nparguera\n', '\npartial\n', '\npco2\n', '\npmel\n', '\npractical\n', '\npressure\n', '\nprogram\n', '\nsalinity\n', '\nsalinity/density\n', '\nscience\n', '\nsea\n', '\nsea-surface\n', '\nseawater\n', '\nseries\n', '\nsource\n', '\nsss\n', '\nsst\n', '\nstation\n', '\nsurface\n', '\ntemperature\n', '\ntime series\n', '\nwater\n', '\nxco2\n', '\nEarth Science > Oceans > Salinity/Density > Salinity\n', '\nEarth Science > Oceans > Ocean Temperature > Sea Surface Temperature\n', '\nNOAA/PMEL Carbon Program\n', '\nlongitude\n', '\nlatitude\n', '\ntime\n', '\nsea_surface_temperature\n', '\nsea-surface_salinity\n']"
28,"
submicron
","
Long-term Air Chemistry Monitoring Experiment-Submicron
","['\nammonia\n', '\nammonium\n', '\nchemistry\n', '\nconcentration\n', '\ndata\n', '\nearth\n', '\nerror\n', '\nfilter\n', '\nlocal\n', '\nmass\n', '\nmdl\n', '\nmidpoint\n', '\nmole\n', '\nmsa\n', '\nn02\n', '\nnh4\n', '\nnitrate\n', '\nno3\n', '\nocean\n', '\noceans\n', '\noxalate\n', '\nsample\n', '\nscience\n', '\nsea\n', '\nseawater\n', '\nsilicate\n', '\nso4\n', '\nsource\n', '\nstart\n', '\nstation\n', '\nstop\n', '\ntot\n', '\ntotal\n', '\nv\n', '\nvolume\n', '\nwater\n', '\nxrf\n', '\nEarth Science > Oceans > Ocean Chemistry > Silicate\n', '\nEarth Science > Oceans > Ocean Chemistry > Nitrate\n', '\nEarth Science > Oceans > Ocean Chemistry > Ammonia\n', '\nNOAA PMEL Atmospheric Chemistry\n', '\nlatitude\n', '\nlongitude\n', '\ntime\n']"
29,"
supermicron
","
Long-term Air Chemistry Monitoring Experiment-Supermicron
","['\nammonia\n', '\nammonium\n', '\nchemistry\n', '\nconcentration\n', '\ndata\n', '\nearth\n', '\nfilter\n', '\nlocal\n', '\nmass\n', '\nmole\n', '\nmsa\n', '\nn02\n', '\nnh4\n', '\nnitrate\n', '\nno3\n', '\nocean\n', '\noceans\n', '\noxalate\n', '\nsample\n', '\nscience\n', '\nsea\n', '\nseawater\n', '\nso4\n', '\nsource\n', '\nstart\n', '\nstation\n', '\nstop\n', '\ntotal\n', '\nvolume\n', '\nwater\n', '\nEarth Science > Oceans > Ocean Chemistry > Nitrate\n', '\nEarth Science > Oceans > Ocean Chemistry > Ammonia\n', '\nNOAA PMEL Atmospheric Chemistry\n', '\nlatitude\n', '\nlongitude\n', '\ntime\n']"
30,"
pmel_co2_moorings_d664_42dc_f189
","
Observations from NOAA's Moored Surface Ocean CO2 Flux and Ocean Acidification Observing Network. Supported by the NOAA Ocean Observing and Monitoring Division, the NOAA Ocean Acidification Program, and over twenty other partners and programs.
","['\nacidification\n', '\nair\n', '\ncarbon\n', '\ncarbon dioxide\n', '\nco2\n', '\ndata\n', '\ndatetime\n', '\ndensity\n', '\ndioxide\n', '\nearth\n', '\nenvironmental\n', '\nlaboratory\n', '\nlocal\n', '\nmarine\n', '\nmooring\n', '\nnoaa\n', '\nnoaa/pmel\n', '\nocean\n', '\noceans\n', '\npacific\n', '\npartial\n', '\npco2\n', '\npmel\n', '\npractical\n', '\npressure\n', '\nprogram\n', '\nsalinity\n', '\nsalinity/density\n', '\nscience\n', '\nsea\n', '\nsea-surface\n', '\nseawater\n', '\nseries\n', '\nsource\n', '\nsss\n', '\nsst\n', '\nstation\n', '\nsurface\n', '\ntemperature\n', '\ntime series\n', '\nwater\n', '\nxco2\n', '\nEarth Science > Oceans > Salinity/Density > Salinity\n', '\nEarth Science > Oceans > Ocean Temperature > Sea Surface Temperature\n', '\nNOAA/PMEL Carbon Program\n', '\nlongitude\n', '\nlatitude\n', '\ntime\n', '\nsea_surface_temperature\n', '\nsea-surface_salinity\n']"
31,"
pmel_co2_moorings_7834_e821_d01d
","
Observations from NOAA's Moored Surface Ocean CO2 Flux and Ocean Acidification Observing Network. Supported by the NOAA Ocean Observing and Monitoring Division, the NOAA Ocean Acidification Program, and over twenty other partners and programs.
","['\nacidification\n', '\nair\n', '\ncarbon\n', '\ncarbon dioxide\n', '\nco2\n', '\ndata\n', '\ndatetime\n', '\ndensity\n', '\ndioxide\n', '\nearth\n', '\nenvironmental\n', '\nlaboratory\n', '\nlocal\n', '\nmarine\n', '\nmooring\n', '\nmosean\n', '\nmosean/whots\n', '\nnoaa\n', '\nnoaa/pmel\n', '\nocean\n', '\noceans\n', '\npacific\n', '\npartial\n', '\npco2\n', '\npmel\n', '\npractical\n', '\npressure\n', '\nprogram\n', '\nsalinity\n', '\nsalinity/density\n', '\nscience\n', '\nsea\n', '\nsea-surface\n', '\nseawater\n', '\nseries\n', '\nsource\n', '\nsss\n', '\nsst\n', '\nstation\n', '\nsurface\n', '\ntemperature\n', '\ntime series\n', '\nwater\n', '\nwhots\n', '\nxco2\n', '\nEarth Science > Oceans > Salinity/Density > Salinity\n', '\nEarth Science > Oceans > Ocean Temperature > Sea Surface Temperature\n', '\nNOAA/PMEL Carbon Program\n', '\nlongitude\n', '\nlatitude\n', '\ntime\n', '\nsea_surface_temperature\n', '\nsea-surface_salinity\n']"
32,"
pmel_co2_moorings_6015_f9ef_0ac2
","
Observations from NOAA's Moored Surface Ocean CO2 Flux and Ocean Acidification Observing Network. Supported by the NOAA Ocean Observing and Monitoring Division, the NOAA Ocean Acidification Program, and over twenty other partners and programs.
","['\nacidification\n', '\nair\n', '\ncarbon\n', '\ncarbon dioxide\n', '\nco2\n', '\ndata\n', '\ndatetime\n', '\ndensity\n', '\ndioxide\n', '\nearth\n', '\nenvironmental\n', '\nlaboratory\n', '\nlocal\n', '\nmarine\n', '\nmooring\n', '\nnh-10\n', '\nnoaa\n', '\nnoaa/pmel\n', '\nocean\n', '\noceans\n', '\npacific\n', '\npartial\n', '\npco2\n', '\npmel\n', '\npractical\n', '\npressure\n', '\nprogram\n', '\nsalinity\n', '\nsalinity/density\n', '\nscience\n', '\nsea\n', '\nsea-surface\n', '\nseawater\n', '\nseries\n', '\nsource\n', '\nsss\n', '\nsst\n', '\nstation\n', '\nsurface\n', '\ntemperature\n', '\ntime series\n', '\nwater\n', '\nxco2\n', '\nEarth Science > Oceans > Salinity/Density > Salinity\n', '\nEarth Science > Oceans > Ocean Temperature > Sea Surface Temperature\n', '\nNOAA/PMEL Carbon Program\n', '\nlongitude\n', '\nlatitude\n', '\ntime\n', '\nsea_surface_temperature\n', '\nsea-surface_salinity\n']"
33,"
all_pmel_co2_moorings
","
Observations from NOAA's Moored Surface Ocean CO2 Flux and Ocean Acidification Observing Network. Supported by the NOAA Ocean Observing and Monitoring Division, the NOAA Ocean Acidification Program, and over twenty other partners and programs.
","['\nacidification\n', '\nair\n', '\ncarbon\n', '\ncarbon dioxide\n', '\nco2\n', '\ndata\n', '\ndatetime\n', '\ndensity\n', '\ndioxide\n', '\nearth\n', '\nenvironmental\n', '\nlaboratory\n', '\nlocal\n', '\nmarine\n', '\nmooring\n', '\nmosean\n', '\nmosean/whots\n', '\nnoaa\n', '\nnoaa/pmel\n', '\nocean\n', '\noceans\n', '\npacific\n', '\npartial\n', '\npco2\n', '\npmel\n', '\npractical\n', '\npressure\n', '\nprogram\n', '\nsalinity\n', '\nsalinity/density\n', '\nscience\n', '\nsea\n', '\nsea-surface\n', '\nseawater\n', '\nseries\n', '\nsource\n', '\nsss\n', '\nsst\n', '\nstation\n', '\nsurface\n', '\ntemperature\n', '\ntime series\n', '\nwater\n', '\nwhots\n', '\nxco2\n', '\nEarth Science > Oceans > Salinity/Density > Salinity\n', '\nEarth Science > Oceans > Ocean Temperature > Sea Surface Temperature\n', '\nNOAA/PMEL Carbon Program\n', '\nlongitude\n', '\nlatitude\n', '\ntime\n', '\nsea_surface_temperature\n', '\nsea-surface_salinity\n']"
34,"
sd1033_2019
","
Six saildrones (sd-1033, sd-1034, sd-1035, sd-1036, sd-1037 and sd-1041) - remotely piloted, solar- and wind-powered unoccupied surface vehicles (USVs) - were launched near Dutch Harbor, Alaska, USA (53.95�N, 166.50�W) into the Bering Sea on 15 May 2019. This 2019 Arctic Saildrone Mission was a joint effort betweenNOAA�s Pacific Marine Environmental Laboratory (PMEL) and Alaska Fisheries Science Center (AFSC), the NOAA/University of Washington Joint Institute for the Study of the Ocean and Atmosphere (Joint Institue for the Study of Atmoshere and Ocean (JISAO)), and the National Ocean Partnership Program (NOPP) Arctic MISST (Multi-sensor Improved Sea Surface Temperature) study. The overall mission objective was to measure atmospheric, oceanographic, fishery and fur seal conditions in the US arctic. One USV (sd-1041) remained in the Bering Sea measuring fish acoustic backscatter and conducting focal follows of threatened fur seals for AFSC. Five saildrones transited Bering Strait into the Chukchi Sea. One of those (sd-1033) surveyed lines in Distributed Biological Observatories (DBO) 1-5. The remaining four (PMEL sd-1034, sd-1035 and MISST sd-1036, sd-1037) ran transects in the Chukchi Sea and approached the southern sea ice edge in the Arctic Ocean up to ~75�N to measure air-sea heat and momentum flux near sea ice and to validate satellite sea-surface temperature measurements in the arctic. Each saildrone was equipped to measure solar irradiance, air temperature and relative humidity, barometric pressure, surface skin temperature, wind speed and direction, wave height and period, seawater temperature and salinity, chlorophyll fluorescence, and dissolved oxygen. Four cameras aboard each USV imaged up, down, port and starboard of the wing. Saildrones sd-1033 and sd-1034 had Autonomous Surface Vehicle CO2 (ASVCO2) systems measuring seawater pH, temperature, salinity and partial pressure of carbon dioxide (pCO2). Vehicles sd-1033, sd-1034, sd-1035, sd-1036 and sd-1037 measured near surface currents with 300 kHz acoustic Doppler current profilers (ADCP). Sd-1041 carried Simrad WBT Mini and ES38-18/200-18C fisheries echosounders. There were about two dozen encounters with free-floating sea ice between the four Chukchi Sea/Arctic Ocean saildrones. Sd-1035 was caught in sea ice and rendered barely maneuverable with rudder damage about 24 August. Its mission ended early on 10 September after which it was towed into Point Barrow. The remaining saildrones sampled Bering Sea transects and returned to Dutch Harbor on 11 October after sailing side-by-side for a few hours on an end-of-mission comparison. Other supporting measurements were made during this mission. The PMEL/WHOI/JISAO Arctic Heat Open Science Experiment dropped AXBTs on 16-22 July. USCGC Healy met sd-1033 on 11 August for a pCO2 cross-calibration. Sd-1034 and sd-1035 sailed near the sites of periodic surfacings of Marine Robotic Vehicles (MRV) Air-Launched Autonomous Micro-Observer (ALAMO) float 9234. Sd-1036 followed a University of Washington Applied Physics Lab Seaglider in a bow-tie pattern near 73N, 148W in August.
","['\nacoustic\n', '\nactive\n', '\nadcp\n', '\nafsc\n', '\nair\n', '\nalaska\n', '\nangle\n', '\narctic\n', '\natmoshere\n', '\natmosphere\n', '\natmospheric\n', '\nbarometric\n', '\nbering\n', '\nbetween\n', '\nbiosphere\n', '\ncalibrated\n', '\ncenter\n', '\nchemistry\n', '\nchlorophyll\n', '\nchukchi\n', '\nCOG\n', '\nconcentration\n', '\nconductivity\n', '\ncourse\n', '\ncurrent\n', '\ncurrents\n', '\ndata\n', '\ndensity\n', '\ndirection\n', '\ndissolved\n', '\ndistance\n', '\ndominant\n', '\ndoppler\n', '\ndownward\n', '\ndownwelling\n', '\ndrone\n', '\ndrones\n', '\nearth\n', '\neastward\n', '\nelectrical\n', '\nenvironmental\n', '\nfisheries\n', '\nfluorescence\n', '\nflux\n', '\nfractional\n', '\nground\n', '\ngust\n', '\nHDG\n', '\nheading\n', '\nhole\n', '\nhumidity\n', '\ninstitue\n', '\ninstitution\n', '\nirradiance\n', '\njisao\n', '\njoint\n', '\nlaboratory\n', '\nlevel\n', '\nlongwave\n', '\nmarine\n', '\nmass\n', '\nmax\n', '\nmaximum\n', '\nmean\n', '\nmeasurement\n', '\nmeasurements\n', '\nmin\n', '\nminute\n', '\nmission\n', '\nmole\n', '\nmolecular\n', '\nmotion\n', '\nnational\n', '\nnmfs\n', '\nnoaa\n', '\nnoaa/afsc\n', '\nnoaa/pmel\n', '\nnopp\n', '\nnorthward\n', '\nO2\n', '\nocean\n', '\noceanographic\n', '\noceans\n', '\none\n', '\nover\n', '\noxygen\n', '\noxygen.\n', '\npacific\n', '\npartnership\n', '\npeak\n', '\nperiod\n', '\nphase\n', '\nphoton\n', '\nphotosynthetic\n', '\nphotosynthetically\n', '\npitch\n', '\nplatform\n', '\npmel\n', '\npractical\n', '\npressure\n', '\nprofiler\n', '\nprogram\n', '\nradiation\n', '\nrelative\n', '\nroll\n', '\nsaildrone\n', '\nsalinity\n', '\nsaturation\n', '\nscience\n', '\nsea\n', '\nseawater\n', '\nseconds\n', '\nsignificant\n', '\nskin\n', '\nSOG\n', '\nsolar\n', '\nspectra\n', '\nspectral\n', '\nspeed\n', '\nsst\n', '\nstatic\n', '\nstddev\n', '\nstrait\n', '\nstudy\n', '\nsurface\n', '\ntemperature\n', '\ntemperature-calibrated\n', '\ntrajectory\n', '\ntrajectory/drone\n', '\nuncompensated\n', '\nuniversity\n', '\nupward\n', '\nvapor\n', '\nvariance\n', '\nvegetation\n', '\nvehicle\n', '\nvelocity\n', '\nvertical\n', '\nwashington\n', '\nwater\n', '\nwave\n', '\nwaves\n', '\nwhoi\n', '\nwind\n', '\nwinds\n', '\nwing\n', '\nwoods\n', '\nwrt\n', '\nyaw\n', '\nEarth Science > Oceans > Salinity/Density > Salinity\n', '\nEarth Science > Oceans > Salinity/Density > Conductivity\n', '\nEarth Science > Oceans > Ocean Waves > Wave Spectra\n', '\nEarth Science > Oceans > Ocean Waves > Wave Period\n', '\nEarth Science > Oceans > Ocean Waves > Significant Wave Height\n', '\nEarth Science > Oceans > Ocean Temperature > Water Temperature\n', '\nEarth Science > Oceans > Ocean Temperature > Sea Surface Temperature\n', '\nEarth Science > Oceans > Ocean Chemistry > Oxygen\n', '\nEarth Science > Oceans > Ocean Chemistry > Chlorophyll\n', '\nEarth Science > Biosphere > Vegetation > Photosynthetically Active Radiation\n', '\nEarth Science > Atmosphere > Atmospheric Winds > Vertical Wind Motion\n', '\nEarth Science > Atmosphere > Atmospheric Winds > Surface Winds\n', '\nEarth Science > Atmosphere > Atmospheric Water Vapor > Humidity\n', '\nEarth Science > Atmosphere > Atmospheric Temperature > Surface Air Temperature\n', '\nEarth Science > Atmosphere > Atmospheric Temperature > Air Temperature\n', '\nEarth Science > Atmosphere > Atmospheric Radiation > Longwave Radiation\n', '\nEarth Science > Atmosphere > Atmospheric Pressure > Static Pressure\n', '\nEarth Science > Atmosphere > Atmospheric Pressure > Sea Level Pressure\n', '\nEarth Science > Atmosphere > Atmospheric Pressure > Atmospheric Pressure Measurements\n', '\nNOAA/PMEL 2019 Arctic Saildrone Mission\n', '\ntime\n', '\nlatitude\n', '\nlongitude\n', '\nair_temperature\n', '\nrelative_humidity\n', '\nair_pressure\n', '\nsea_water_temperature\n', '\nwind_speed\n', '\nwind_from_direction\n', '\nsea_water_practical_salinity\n']"
